Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_A pay en ligneVa payer""), Mode_paiement, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:55,2019-10-20 00:44:55,"0,210s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_adulte""), nbr_adulte, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:55,2019-10-20 00:44:56,"0,300s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_enfant""), nbr_enfant, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:56,2019-10-20 00:44:56,"0,269s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/textarea_Commentaires (faculta""), Comments)",Chrome 77.0.3865.120,,2019-10-20 00:44:56,2019-10-20 00:44:56,"0,279s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Enregistrer""), 0)",Chrome 77.0.3865.120,,2019-10-20 00:44:56,2019-10-20 00:44:56,"0,045s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Enregistrer""))",Chrome 77.0.3865.120,,2019-10-20 00:44:56,2019-10-20 00:44:56,"0,252s",PASSED
,,,,,,
Test Cases/NewReservation,Chrome 77.0.3865.120,,2019-10-20 00:44:56,2019-10-20 00:45:00,"3,396s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""), 0)",Chrome 77.0.3865.120,,2019-10-20 00:44:56,2019-10-20 00:44:56,"0,089s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""))",Chrome 77.0.3865.120,,2019-10-20 00:44:56,2019-10-20 00:44:57,"0,377s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_Appartement 0Appartemen""), Appartement, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:57,2019-10-20 00:44:57,"0,340s",PASSED
"setText(findTestObject(""NouvelleReservations/Dates/Page_Application Hissab/input_Arriv_arrive""), jour_arrive)",Chrome 77.0.3865.120,,2019-10-20 00:44:57,2019-10-20 00:44:57,"0,206s",PASSED
"setText(findTestObject(""NouvelleReservations/Dates/Page_Application Hissab/input_Dpart_depart""), jour_depart)",Chrome 77.0.3865.120,,2019-10-20 00:44:57,2019-10-20 00:44:58,"0,210s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Nom complet_nomcomplet""), Nom_Client)",Chrome 77.0.3865.120,,2019-10-20 00:44:58,2019-10-20 00:44:58,"0,306s",PASSED
"sendKeys(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), Keys.chord(ENTER))",Chrome 77.0.3865.120,,2019-10-20 00:44:58,2019-10-20 00:44:58,"0,069s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), Phone)",Chrome 77.0.3865.120,,2019-10-20 00:44:58,2019-10-20 00:44:58,"0,277s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Prix_prix""), Prix)",Chrome 77.0.3865.120,,2019-10-20 00:44:58,2019-10-20 00:44:58,"0,165s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_EurosDirhams""), Devise, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:58,2019-10-20 00:44:59,"0,129s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_A pay en ligneVa payer""), Mode_paiement, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:59,2019-10-20 00:44:59,"0,174s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_adulte""), nbr_adulte, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:59,2019-10-20 00:44:59,"0,231s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_enfant""), nbr_enfant, true)",Chrome 77.0.3865.120,,2019-10-20 00:44:59,2019-10-20 00:44:59,"0,176s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/textarea_Commentaires (faculta""), Comments)",Chrome 77.0.3865.120,,2019-10-20 00:44:59,2019-10-20 00:44:59,"0,233s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Enregistrer""), 0)",Chrome 77.0.3865.120,,2019-10-20 00:44:59,2019-10-20 00:44:59,"0,110s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Enregistrer""))",Chrome 77.0.3865.120,,2019-10-20 00:44:59,2019-10-20 00:45:00,"0,276s",PASSED
,,,,,,
Test Cases/CloseTheBrowser,Chrome 77.0.3865.120,,2019-10-20 00:45:00,2019-10-20 00:45:01,"1,403s",PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 77.0.3865.120,,2019-10-20 00:45:00,2019-10-20 00:45:01,"1,017s",PASSED
