Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""]), 0)",Chrome 77.0.3865.120,,2019-10-20 18:36:09,2019-10-20 18:36:09,"0,030s",PASSED
"click(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""]))",Chrome 77.0.3865.120,,2019-10-20 18:36:09,2019-10-20 18:36:09,"0,083s",PASSED
,,,,,,
Test Cases/CheckReservation,Chrome 77.0.3865.120,,2019-10-20 18:36:09,2019-10-20 18:36:10,"0,399s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 18:36:09,2019-10-20 18:36:09,"0,045s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 18:36:09,2019-10-20 18:36:10,"0,072s",PASSED
"click(findTestObject(""NouvelleReservations/Boutons/Page_Application Hissab/button_ThisMonth""))",Chrome 77.0.3865.120,,2019-10-20 18:36:10,2019-10-20 18:36:10,"0,143s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""]), 0)",Chrome 77.0.3865.120,,2019-10-20 18:36:10,2019-10-20 18:36:10,"0,018s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""]), 0)",Chrome 77.0.3865.120,,2019-10-20 18:36:10,2019-10-20 18:36:10,"0,039s",PASSED
"click(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""]))",Chrome 77.0.3865.120,,2019-10-20 18:36:10,2019-10-20 18:36:10,"0,069s",PASSED
,,,,,,
Test Cases/CloseTheBrowser,Chrome 77.0.3865.120,,2019-10-20 18:36:10,2019-10-20 18:36:11,"1,144s",PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 77.0.3865.120,,2019-10-20 18:36:10,2019-10-20 18:36:11,"0,906s",PASSED
