Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:22,2019-10-20 21:26:22,"0,461s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""))",Chrome 77.0.3865.120,,2019-10-20 21:26:22,2019-10-20 21:26:23,"0,239s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_Appartement 0Appartemen""), Appartement, true)",Chrome 77.0.3865.120,,2019-10-20 21:26:23,2019-10-20 21:26:23,"0,250s",PASSED
"setText(findTestObject(""NouvelleReservations/Dates/Page_Application Hissab/input_Arriv_arrive""), jour_arrive)",Chrome 77.0.3865.120,,2019-10-20 21:26:23,2019-10-20 21:26:23,"0,162s",PASSED
"setText(findTestObject(""NouvelleReservations/Dates/Page_Application Hissab/input_Dpart_depart""), jour_depart)",Chrome 77.0.3865.120,,2019-10-20 21:26:23,2019-10-20 21:26:23,"0,168s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Nom complet_nomcomplet""), Nom_Client)",Chrome 77.0.3865.120,,2019-10-20 21:26:23,2019-10-20 21:26:23,"0,250s",PASSED
"sendKeys(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), Keys.chord(ENTER))",Chrome 77.0.3865.120,,2019-10-20 21:26:23,2019-10-20 21:26:24,"0,069s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), Phone)",Chrome 77.0.3865.120,,2019-10-20 21:26:24,2019-10-20 21:26:24,"0,221s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Prix_prix""), Prix)",Chrome 77.0.3865.120,,2019-10-20 21:26:24,2019-10-20 21:26:24,"0,139s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_EurosDirhams""), Devise, true)",Chrome 77.0.3865.120,,2019-10-20 21:26:24,2019-10-20 21:26:24,"0,130s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_A pay en ligneVa payer""), Mode_paiement, true)",Chrome 77.0.3865.120,,2019-10-20 21:26:24,2019-10-20 21:26:24,"0,121s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_adulte""), nbr_adulte, true)",Chrome 77.0.3865.120,,2019-10-20 21:26:24,2019-10-20 21:26:24,"0,200s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_enfant""), nbr_enfant, true)",Chrome 77.0.3865.120,,2019-10-20 21:26:24,2019-10-20 21:26:25,"0,162s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/textarea_Commentaires (faculta""), Comments)",Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:25,"0,251s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Enregistrer""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:25,"0,036s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Enregistrer""))",Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:25,"0,214s",PASSED
,,,,,,
Test Cases/CheckReservation,Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:57,"32,340s",FAILED
"exampleId = ""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""",Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:25,"0,000s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:25,"0,053s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:25,"0,047s",PASSED
"click(findTestObject(""NouvelleReservations/Boutons/Page_Application Hissab/button_ThisMonth""))",Chrome 77.0.3865.120,,2019-10-20 21:26:25,2019-10-20 21:26:26,"0,151s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:26,2019-10-20 21:26:57,"31,756s",FAILED
,,,,,,
Test Cases/CheckReservation,Chrome 77.0.3865.120,,2019-10-20 21:26:57,2019-10-20 21:27:30,"32,150s",FAILED
"exampleId = ""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""",Chrome 77.0.3865.120,,2019-10-20 21:26:57,2019-10-20 21:26:57,"0,003s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:57,2019-10-20 21:26:57,"0,056s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:57,2019-10-20 21:26:58,"0,076s",PASSED
"click(findTestObject(""NouvelleReservations/Boutons/Page_Application Hissab/button_ThisMonth""))",Chrome 77.0.3865.120,,2019-10-20 21:26:58,2019-10-20 21:26:58,"0,254s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:26:58,2019-10-20 21:27:30,"31,698s",FAILED
,,,,,,
Test Cases/CloseTheBrowser,Chrome 77.0.3865.120,,2019-10-20 21:27:30,2019-10-20 21:27:30,"0,969s",PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 77.0.3865.120,,2019-10-20 21:27:30,2019-10-20 21:27:30,"0,791s",PASSED
