Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_EurosDirhams""), Devise, true)",Chrome 77.0.3865.120,,2019-10-20 21:24:56,2019-10-20 21:24:56,"0,130s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_A pay en ligneVa payer""), Mode_paiement, true)",Chrome 77.0.3865.120,,2019-10-20 21:24:56,2019-10-20 21:24:56,"0,126s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_adulte""), nbr_adulte, true)",Chrome 77.0.3865.120,,2019-10-20 21:24:56,2019-10-20 21:24:56,"0,239s",PASSED
"selectOptionByValue(findTestObject(""NouvelleReservations/Page_Application Hissab/select_nbr_enfant""), nbr_enfant, true)",Chrome 77.0.3865.120,,2019-10-20 21:24:56,2019-10-20 21:24:56,"0,185s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/textarea_Commentaires (faculta""), Comments)",Chrome 77.0.3865.120,,2019-10-20 21:24:56,2019-10-20 21:24:57,"0,235s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Enregistrer""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,030s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Enregistrer""))",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,184s",PASSED
,,,,,,
Test Cases/CheckReservation,Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:58,"0,817s",PASSED
"exampleId = ""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,002s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,071s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,045s",PASSED
"click(findTestObject(""NouvelleReservations/Boutons/Page_Application Hissab/button_ThisMonth""))",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,161s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,061s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,023s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_view"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:57,"0,018s",PASSED
"verifyElementText(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_nom"", [""id"":exampleId]), nom)",Chrome 77.0.3865.120,,2019-10-20 21:24:57,2019-10-20 21:24:58,"0,058s",PASSED
"verifyElementText(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_logement"", [""id"":exampleId]), logement)",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,086s",PASSED
,,,,,,
Test Cases/CheckReservation,Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:59,"1,375s",FAILED
"exampleId = ""Appartement 2_ Nicolas Sarkozy_2019-10-20_2019-10-25""",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,000s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,037s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/h3_Reservations""), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,038s",PASSED
"click(findTestObject(""NouvelleReservations/Boutons/Page_Application Hissab/button_ThisMonth""))",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,196s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,025s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_tag"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,022s",PASSED
"verifyElementPresent(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_view"", [""id"":exampleId]), 0)",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:58,"0,018s",PASSED
"verifyElementText(findTestObject(""NouvelleReservations/ResaTag/Page_Application Hissab/div_reservation_nom"", [""id"":exampleId]), nom)",Chrome 77.0.3865.120,,2019-10-20 21:24:58,2019-10-20 21:24:59,"1,004s",FAILED
,,,,,,
Test Cases/CloseTheBrowser,Chrome 77.0.3865.120,,2019-10-20 21:24:59,2019-10-20 21:25:01,"1,608s",PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 77.0.3865.120,,2019-10-20 21:24:59,2019-10-20 21:25:01,"1,413s",PASSED
